ID,Time,Name,Amount,TypeName
453,20120404,ÂòË®,-2,ÒûÊ³
454,20120404,Íí²Í,-8,ÒûÊ³
455,20120405,Îç²Í,-8.5,ÒûÊ³
456,20120405,Íí²Í,-8,ÒûÊ³
457,20120406,Îç²Í,-8,ÒûÊ³
458,20120406,Íí²Í,-8,ÒûÊ³
459,20120407,ÔÆ´óµá³ØÑ§ÔºÍ£³µ·Ñ,-1,½»Í¨
460,20120407,Îç²Í,-7,ÒûÊ³
461,20120407,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
462,20120407,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
463,20120407,¼ÒÀÖ¸£²É¹º¸ÉÁ¸,-57.6,ÒûÊ³
464,20120407,Íí²Í,-8,ÒûÊ³
468,20120408,Ôç²Í,-3,ÒûÊ³
469,20120408,Îç²Í,-5,ÒûÊ³
470,20120408,Íí²Í,-8,ÒûÊ³
471,20120408,½»µç·Ñ,-21.9,Ë®µç
472,20120310,µç·Ñ,-30,Ë®µç
473,20120409,Îç²Í,-8,ÒûÊ³
474,20120409,Íí²Í,-8,ÒûÊ³
475,20120410,Îç²Í,-8,ÒûÊ³
476,20120410,Íí²Í,-8,ÒûÊ³
478,20120411,Íí²Í,-8,ÒûÊ³
479,20120411,¼ÒÀÖ¸£Âò¸ÉÁ¸,-27.1,ÒûÊ³
480,20120411,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
481,20120411,½»ÊÖ»ú»°·Ñ,-1,Í¨Ñ¶
482,20120411,¹¤×Ê,2947.47,¹¤×Ê
483,20120411,Îç²Í,-8.5,ÒûÊ³
484,20120411,·¿×â,-400,·¿×â
486,20120412,Íí²Í,-8,ÒûÊ³
487,20120412,Îç²Í,-8.5,ÒûÊ³
488,20120413,Îç²Í,-8,ÒûÊ³
489,20120413,Íí²Í,-8,ÒûÊ³
490,20120413,¹ºÂòÆïÐÐÓÃÆ·,-60.6,½»Í¨
491,20120414,Îç²Í,-5,ÒûÊ³
492,20120414,Íí²Í,-8,ÒûÊ³
493,20120415,Îç²Í,-8,ÒûÊ³
494,20120415,Íí²Í,-8,ÒûÊ³
495,20120415,¿çÐÐÈ¡¿î·Ñ,-2,½ðÈÚ³É±¾
496,20120416,Îç²Í,-8,ÒûÊ³
497,20120416,Íí²Í,-8,ÒûÊ³
498,20120417,Îç²Í,-8.5,ÒûÊ³
499,20120417,½è¶­ÀÏÊ¦Îç·¹Ç®,-2,½è¿î
500,20120417,Íí²Í,-8,ÒûÊ³
501,20120417,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
502,20120417,¼ÒÀÖ¸£²É¹º¸ÉÁ¸,-68.8,ÒûÊ³
503,20120418,Îç²Í,-8,ÒûÊ³
504,20120418,Íí²Í,-8,ÒûÊ³
505,20120419,Îç²Í,-8.5,ÒûÊ³
506,20120419,Íí²Í,-8,ÒûÊ³
507,20120419,ÐÞ³µ·Ñ,-1,½»Í¨
508,20120420,Îç²Í,-8,ÒûÊ³
509,20120420,Íí²Í,-8,ÒûÊ³
510,20120421,Îç²Í,-8,ÒûÊ³
511,20120422,Îç²Í,-8,ÒûÊ³
512,20120422,Íí²Í,-8,ÒûÊ³
513,20120423,Îç²Í,-8.5,ÒûÊ³
514,20120423,Íí²Í,-8,ÒûÊ³
515,20120423,ÅäÑÛ¾µ,-320,ÈÕ³£Ö§³ö
516,20120424,Îç²Í,-8,ÒûÊ³
517,20120424,Íí²Í,-8,ÒûÊ³
518,20120424,ÂòÁãÊ³,-13.9,ÒûÊ³
519,20120424,Àí·¢,-7,ÈÕ³£Ö§³ö
520,20120424,ºì»áÒ½ÔºÍ£³µ·Ñ,-0.5,½»Í¨
521,20120424,Âò³ß×Ó,-3,Ö°Òµ·¢Õ¹
522,20120425,Îç²Í,-8,ÒûÊ³
523,20120425,Íí²Í,-8,ÒûÊ³
524,20120426,Îç²Í,-8,ÒûÊ³
525,20120426,Íí²Í,-8,ÒûÊ³
526,20120427,Îç²Í,-8,ÒûÊ³
527,20120427,Íí²Í,-8,ÒûÊ³
528,20120428,Îç²Í,-8,ÒûÊ³
529,20120428,È¥³µÕ¾¹«½»³µ,-2,½»Í¨
530,20120428,À¥Ã÷ÖÁÒËÁ¼¿Í³µ·Ñ,-19,½»Í¨
531,20120428,ÎåÒ»¹ý½Ú·Ñ,833,¹¤×Ê
532,20120429,½»ÊÖ»ú»°·Ñ,-50,Í¨Ñ¶
533,20120501,ÒËÁ¼µ½À¥Ã÷³µ·Ñ,-19,½»Í¨
534,20120501,³µÕ¾µ½¼Ò¹«½»·Ñ,-1,½»Í¨
535,20120502,Íí²Í,-8,ÒûÊ³
536,20120503,Îç²Í,-7,ÒûÊ³
537,20120503,Íí²Í,-8,ÒûÊ³
538,20120503,¼ÒÀÖ¸£²É¹º¸ÉÁ¸,-40.2,ÒûÊ³
539,20120503,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
540,20120504,Îç²Í,-8,ÒûÊ³
541,20120504,Íí²Í,-8,ÒûÊ³
542,20120504,°ìÔÆÄÏÊ¡Ò½Ñ§¼ÌÐø½ÌÓýÑ§·Ö¿¨,-20,Ö°Òµ·¢Õ¹
543,20120504,ÂòÂÃÓÎÒâÍâÉËº¦ÏÕ,-11,±£ÏÕ
544,20120504,Âòµ¥³µÅä¼þ,-99.8,½»Í¨
545,20120505,À¥Ã÷µ½Îä¶¨¿Í³µ³µ·Ñ,-22,½»Í¨
546,20120505,Îä¶¨µ½¼ºÒÂÏç¹«½»·Ñ,-30,½»Í¨
547,20120505,¼ºÒÂ×¡ËÞ·Ñ,-30,ÂÃÐÐ
548,20120505,Íí²Í,-8,ÒûÊ³
549,20120505,ÂòÒûË®,-8.5,ÒûÊ³
550,20120506,¼ºÒÂµ½Îä¶¨³µ·Ñ,-30,½»Í¨
551,20120506,Îç²Í,-7,ÒûÊ³
552,20120506,Îä¶¨µ½À¥Ã÷³µ·Ñ,-24,½»Í¨
553,20120506,»Ø¼ÒµÄ¹«½»³µ·Ñ,-0.9,½»Í¨
554,20120506,Íí²Í,-8,ÒûÊ³
555,20120507,Íí²Í,-8,ÒûÊ³
556,20120508,Îç²Í,-8.5,ÒûÊ³
557,20120508,Íí²Í,-8,ÒûÊ³
558,20120509,Îç²Í,-8,ÒûÊ³
559,20120509,Íí²Í,-8,ÒûÊ³
560,20120509,Ê¡Í¼Í£³µ·Ñ,-0.2,½»Í¨
561,20120510,Îç²Í,-8,ÒûÊ³
562,20120510,Íí²Í,-8,ÒûÊ³
563,20120510,¼ÒÀÖ¸£²É¹ºÊ³Æ·,-58.8,ÒûÊ³
564,20120510,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
565,20120510,2012Äê4ÔÂ·Ý¹¤×Ê,2252.13,¹¤×Ê
566,20120510,2012Äê5ÔÂ·Ý·¿×â,-400,·¿×â
567,20120511,Îç²Í,-8,ÒûÊ³
568,20120511,Íí²Í,-8,ÒûÊ³
569,20120512,Îç²Í,-7,ÒûÊ³
570,20120512,Íí²Í,-8,ÒûÊ³
571,20120512,ÂòË®,-2,ÒûÊ³
572,20120511,ÁõÎÄÓ¢½èÎÒ10Ôª,-10,½è¿î
573,20120513,Îç²Í,-8,ÒûÊ³
574,20120513,Íí²Í,-8,ÒûÊ³
575,20120513,µç·Ñ,-25.2,Ë®µç
576,20120513,ÊÕµ½´ÞÆ½Æ½¹é»¹Ç·¿î,10,¹é»¹Ç·¿î
577,20120514,Îç²Í,-8.5,ÒûÊ³
578,20120514,Íí²Í,-8,ÒûÊ³
579,20120515,Îç²Í,-8,ÒûÊ³
580,20120515,Íí²Í,-8,ÒûÊ³
581,20120515,Åâ³¥ÔÆÄÏÊ¡Í¼Êé¹ÝÍ¼Êé,-20,ÒâÍâÖ§³ö
582,20120515,Ê¡Í¼Í£³µ·Ñ,-0.2,½»Í¨
583,20120515,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
584,20120515,¼ÒÀÖ¸£²É¹ºÊ³Îï,-36.9,ÒûÊ³
585,20120516,Îç²Í,-8,ÒûÊ³
586,20120516,Íí²Í,-8,ÒûÊ³
587,20120516,ÐÞ×ÔÐÐ³µ,-16,½»Í¨
588,20120516,ÖÜÄ©ÆïÐÐÒâÍâÉËº¦±£ÏÕ,-6,±£ÏÕ
589,20120517,Îç²Í,-8.5,ÒûÊ³
590,20120517,ÒËÁ¼ÂòË®,-2.5,ÒûÊ³
591,20120517,Ê¯ÁÖ×¡ËÞ,-30,ÂÃÐÐ
592,20120517,Íí²Í,-12,ÒûÊ³
593,20120517,Ê¯ÁÖÂòË®,-3,ÒûÊ³
594,20120517,ÒËÁ¼ÂòË®,-3,ÒûÊ³
595,20120518,Îç²Í,-10,ÒûÊ³
596,20120518,ÆßµéÂòË®,-2.5,ÒûÊ³
597,20120518,Íí²Í,-8,ÒûÊ³
598,20120519,Îç²Í,-8,ÒûÊ³
599,20120520,Îç²Í,-8.5,ÒûÊ³
601,20120520,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
602,20120520,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
603,20120520,¼ÒÀÖ¸£²É¹ºÊ³Îï,-58.2,ÒûÊ³
604,20120521,Îç²Í,-8,ÒûÊ³
605,20120521,Íí²Í,-8,ÒûÊ³
606,20120522,Îç²Í,-8,ÒûÊ³
607,20120522,Íí²Í,-8,ÒûÊ³
608,20120523,Îç²Í,-8,ÒûÊ³
609,20120523,Íí²Í,-8,ÒûÊ³
610,20120523,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
611,20120523,ÎÖ¶ûÂêÍ£³µ·Ñ,-0.5,½»Í¨
612,20120523,ÎÖ¶ûÂê²É¹ºÁãÊ³,-23.3,ÒûÊ³
613,20120524,Îç²Í,-8.5,ÒûÊ³
614,20120524,»ØÒ½ÔºµÄ¹«½»³µ·Ñ,-1,½»Í¨
615,20120524,»ã¿îÊÖÐø·Ñ,-13,½ðÈÚ³É±¾
616,20120525,Íí²Í,-8,ÒûÊ³
617,20120526,Îç²Í,-8,ÒûÊ³
618,20120526,Íí²Í,-8,ÒûÊ³
619,20120526,ÐÂÖªÍ¼Êé³ÇÍ£³µ·Ñ,-0.5,½»Í¨
620,20120527,Îç²Í,-10,ÒûÊ³
621,20120527,ÂòË®,-3,ÒûÊ³
622,20120527,Íí²Í,-8,ÒûÊ³
623,20120527,¼ÒÀÖ¸£ÂòÁãÊ³ºÍË®¹û,-49.1,ÒûÊ³
624,20120528,Îç²Í,-8,ÒûÊ³
625,20120528,Íí²Í,-8,ÒûÊ³
626,20120529,Îç²Í,-8,ÒûÊ³
627,20120529,Íí²Í,-8,ÒûÊ³
628,20120530,Îç²Í,-8,ÒûÊ³
629,20120530,Íí²Í,-8,ÒûÊ³
630,20120530,ÎïÒµ·Ñ,-131,ÎïÒµ·Ñ
631,20120531,Îç²Í,-8,ÒûÊ³
632,20120531,Íí²Í,-8,ÒûÊ³
633,20120601,Îç²Í,-8,ÒûÊ³
634,20120601,Íí²Í,-8,ÒûÊ³
635,20120602,Îç²Í,-7,ÒûÊ³
636,20120602,Íí²Í,-8,ÒûÊ³
637,20120602,ÐÞ³µ·Ñ,-18,½»Í¨
638,20120602,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
639,20120603,Îç²Í,-8.5,ÒûÊ³
640,20120603,Íí²Í,-8,ÒûÊ³
641,20120604,Îç²Í,-8,ÒûÊ³
642,20120604,Íí²Í,-8,ÒûÊ³
643,20120605,Îç²Í,-8,ÒûÊ³
644,20120605,Íí²Í,-8,ÒûÊ³
645,20120606,Îç²Í,-8,ÒûÊ³
646,20120606,Íí²Í,-8,ÒûÊ³
647,20120606,¼ÒÀÖ¸£²É¹ºÁãÊ³ºÍË®¹û,-96.5,ÒûÊ³
648,20120606,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
649,20120607,Îç²Í,-8.5,ÒûÊ³
650,20120607,Íí²Í,-8,ÒûÊ³
651,20120607,Íø¹º×ÔÐÐ³µÐÞ³µÁã¼þ/¹¤¾ßµÈ[,-100,½»Í¨
652,20120608,Îç²Í,-8,ÒûÊ³
653,20120608,Íí²Í,-8,ÒûÊ³
654,20120608,¹¤×Ê,3015.76,¹¤×Ê
655,20120608,·¿×â,-400,·¿×â
656,20120609,ÔÚ°®²ÊÍø³äÖµ,-10,²ÊÆ±
657,20120609,Îç²Í,-8,ÒûÊ³
658,20120609,Íí²Í,-8,ÒûÊ³
659,20120609,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
660,20120609,ÐÞ³µ·Ñ,-5,½»Í¨
661,20120610,ÂòË®ºÍÊ³Îï,-8.5,ÒûÊ³
662,20120610,Íí²Í,-13,ÒûÊ³
663,20120610,¹«ÓÃµç»°·Ñ,-0.5,Í¨Ñ¶
664,20120610,Âò¶«Î÷ÈË¼ÒÉÙ²¹ÎÒ10Ôª,-10,ÒâÍâÖ§³ö
665,20120611,Îç²Í,-8,ÒûÊ³
666,20120611,Íí²Í,-8,ÒûÊ³
667,20120611,µç·Ñ,-16.8,Ë®µç
668,20120613,Îç²Í,-8,ÒûÊ³
669,20120613,Íí²Í,-8,ÒûÊ³
670,20120613,ÊÖ»ú³äÖµ,-18,Í¨Ñ¶
671,20120613,Îç²Í,-8,ÒûÊ³
672,20120613,Íí²Í,-8,ÒûÊ³
673,20120614,Îç²Í,-8.5,ÒûÊ³
674,20120614,Íí²Í,-8,ÒûÊ³
675,20120615,Îç²Í,-8,ÒûÊ³
676,20120615,Íí²Í,-8,ÒûÊ³
677,20120616,Îç²Í,-8,ÒûÊ³
678,20120616,Ê¡Í¼¡¢°ÛÌÚÊýÂë¡¢¼ÒÀÖ¸£Í£³µ·Ñ,-1.5,½»Í¨
679,20120616,¼ÒÀÖ¸£²É¹ºÁãÊ³,-89.9,ÒûÊ³
680,20120616,Íí²Í,-8,ÒûÊ³
681,20120617,Îç²Í,-8,ÒûÊ³
682,20120617,Íí²Í,-8,ÒûÊ³
683,20120617,¼ÒÀÖ¸£Í£³µ·Ñ,-1,½»Í¨
684,20120617,ÂòÊÖ»ú¼°ÆäÅä¼þ,-1545,´ó¶îÏû·Ñ
685,20120618,Îç²Í,-8,ÒûÊ³
686,20120618,Íí²Í,-8,ÒûÊ³
687,20120619,Îç²Í,-8,ÒûÊ³
688,20120619,Íí²Í,-8,ÒûÊ³
689,20120620,Íí²Í,-8,ÒûÊ³
690,20120620,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
691,20120621,³ÔÎç²ÍµÄ¹«½»³µ·Ñ,-2,½»Í¨
692,20120621,»ØÒËÁ¼µÄ¹«½»³µ·Ñ,-1,½»Í¨
693,20120621,À¥Ã÷µ½ÒËÁ¼³µ·Ñ,-18,½»Í¨
694,20120621,¸øÎÒ°ÖÂò¶«Î÷,-15,Ç×ÇéÏû·Ñ
695,20120620,µ³·Ñ,-15,Éç»á»î¶¯
696,20120621,¶ËÎç½Ú¹ý½Ú·Ñ,100,¹¤×Ê
697,20120624,ÒËÁ¼µ½À¥Ã÷³µÆ±,-19,½»Í¨
698,20120624,³µÕ¾µ½¼Ò¹«½»³µ·Ñ,-2.7,½»Í¨
699,20120625,Îç²Í,-8,ÒûÊ³
700,20120625,Íí²Í,-8,ÒûÊ³
701,20120626,Îç²Í,-8,ÒûÊ³
702,20120626,Íí²Í,-8,ÒûÊ³
703,20120626,×ÔÐÐ³µÍ£³µ·Ñ,-1,½»Í¨
704,20120627,Îç²Í,-8,ÒûÊ³
705,20120627,Íí²Í,-8,ÒûÊ³
706,20120628,Îç²Í,-8,ÒûÊ³
707,20120628,Íí²Í,-8,ÒûÊ³
708,20120629,Îç²Í,-8.5,ÒûÊ³
709,20120629,Íí²Í,-8,ÒûÊ³
710,20120629,Ê¡Í¼¼ÒÀÖ¸£Í£³µ·Ñ,-1,½»Í¨
711,20120629,¼ÒÀÖ¸£²É¹ºË®¹û¡¢¸ÉÁ¸,-33.8,ÒûÊ³
712,20120630,Îç²Í,-8.5,ÒûÊ³
713,20120630,Íí²Í,-8,ÒûÊ³
714,20120701,Îç²Í,-10,ÒûÊ³
715,20120701,ÂòË®,-2.5,ÒûÊ³
716,20120701,Íí²Í,-8,ÒûÊ³
717,20120628,ÏÂÒ»ÄêµÄÍø·Ñ,-200,Í¨Ñ¶
718,20120701,½»ÊÖ»ú»°·Ñ,-50,Í¨Ñ¶
719,20120702,Îç²Í,-8,ÒûÊ³
720,20120702,Íí²Í,-8,ÒûÊ³
721,20120703,Îç²Í,-8,ÒûÊ³
722,20120703,Íí²Í,-8,ÒûÊ³
723,20120704,Îç²Í,-8,ÒûÊ³
724,20120704,Íí²Í,-8,ÒûÊ³
725,20120704,¼ÒÀÖ¸£²É¹ºÁãÊ³Ë®¹û,-57.6,ÒûÊ³
726,20120705,Îç²Í,-8,ÒûÊ³
727,20120705,Íí²Í,-8,ÒûÊ³
728,20120706,Îç²Í,-8.5,ÒûÊ³
729,20120706,Íí²Í,-8,ÒûÊ³
730,20120707,ÂòË®ºÍÒûÁÏ,-7.5,ÒûÊ³
731,20120707,Íí²Í,-8,ÒûÊ³
732,20120708,Îç²Í,-8,ÒûÊ³
733,20120708,Íí²Í,-8,ÒûÊ³
734,20120709,Îç²Í,-8.5,ÒûÊ³
735,20120709,Íí²Í,-8,ÒûÊ³
736,20120710,Íí²Í,-8,ÒûÊ³
737,20120710,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
738,20120710,¼ÒÀÖ¸£²É¹ºÁãÊ³,-47.5,ÒûÊ³
739,20120710,2012Äê6ÔÂ·Ý¹¤×Ê,2562.12,¹¤×Ê
740,20120710,2012Äê6ÔÂ·Ýµç·Ñ,-20.4,Ë®µç
741,20120710,2012Äê7ÔÂ·Ý·¿×â,-400,·¿×â
742,20120711,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
743,20120711,Îç²Í,-8,ÒûÊ³
744,20120711,Íí²Í,-8,ÒûÊ³
745,20120712,Îç²Í,-8,ÒûÊ³
746,20120712,ÏàÇ×Çë¿Í,-129,»éÁµ³É±¾
747,20120713,Îç²Í,-8.5,ÒûÊ³
748,20120713,Íí²Í,-8,ÒûÊ³
749,20120714,Í¨º£×¡ËÞ·Ñ,-25,ÂÃÐÐ
750,20120714,Íí²Í,-6,ÒûÊ³
751,20120714,Í¨º£ÂòË®ºÍÁãÊ³,-11.8,ÂÃÐÐ
752,20120715,Ôç²Í,-2,ÒûÊ³
753,20120715,Â·ÉÏÂòË®,-2,ÂÃÐÐ
754,20120715,Íí²Í,-8,ÒûÊ³
755,20120716,Îç²Í,-8,ÒûÊ³
756,20120716,Íí²Í,-8,ÒûÊ³
757,20120717,Îç²Í,-8,ÒûÊ³
758,20120717,Íí²Í,-8,ÒûÊ³
759,20120717,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
760,20120718,Îç²Í,-8,ÒûÊ³
761,20120718,Íí²Í,-8,ÒûÊ³
762,20120719,ÂòÉ¡,-19.9,ÈÕ³£ÓÃÆ·
763,20120719,¼ÒÀÖ¸£²É¹ºÁãÊ³,-63,ÒûÊ³
764,20120719,Íí²Í,-8,ÒûÊ³
765,20120719,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
766,20120720,Îç²Í,-8.5,ÒûÊ³
767,20120720,Íí²Í,-8,ÒûÊ³
768,20120721,Îç²Í,-5,ÒûÊ³
769,20120721,Âò¿óÈªË®,-3,ÒûÊ³
770,20120721,Íí²Í,-8,ÒûÊ³
771,20120721,ÂòÒûË®Æ±,-33.3,ÒûÊ³
772,20120722,Îç²Í,-8,ÒûÊ³
773,20120722,Íí²Í,-8,ÒûÊ³
774,20120722,ÝáÓ¤Í£³µ·Ñ,-1,½»Í¨
775,20120722,ÌæÂí¶¡½»Í£³µ·Ñ,-1,ÈË¼Ê¿ªÖ§
776,20120723,Îç²Í,-8,ÒûÊ³
777,20120723,Íí²Í,-8,ÒûÊ³
778,20120724,Îç²Í,-8,ÒûÊ³
779,20120724,Íí²Í,-8,ÒûÊ³
780,20120724,ÊÕµ½Âí¶¡¹é»¹Ç·¿î,1,¹é»¹Ç·¿î
781,20120725,Îç²Í,-8,ÒûÊ³
782,20120725,Ê¡Í¼¡¢ÐÂ»ªÊé³Ç¡¢ÐÂÖªÍ¼Êé³ÇÍ£³µ·Ñ,-2,½»Í¨
783,20120725,ÇëÍõÐãÀ¼ºÍÆäÅóÓÑ³Ô·¹,-100,»éÁµ³É±¾
784,20120726,Îç²Í,-8,ÒûÊ³
785,20120726,Íí²Í,-8,ÒûÊ³
786,20120726,³¬ÊÐÂòÁãÊ³,-32,ÒûÊ³
787,20120726,ÐÞ×ÔÐÐ³µ,-20,½»Í¨
788,20120726,ÐÂÖªÍ¼Êé³ÇÍ£³µ·Ñ,-0.5,½»Í¨
789,20120727,Îç²Í,-6,ÒûÊ³
790,20120727,Íí²Í,-8,ÒûÊ³
791,20120728,Îç²Í,-9,ÒûÊ³
792,20120728,½èÐ»¾§·¹Ç®,-3,½è¿î
793,20120728,Íí²Í,-8,ÒûÊ³
794,20120729,ÐÞ½ÅµÅ,-5,½»Í¨
795,20120729,Íí²Í,-8,ÒûÊ³
796,20120730,Îç²Í,-8.5,ÒûÊ³
797,20120730,Íí²Í,-8,ÒûÊ³
798,20120731,Îç²Í,-8,ÒûÊ³
799,20120731,Íí²Í,-8,ÒûÊ³
800,20120801,Íí²Í,-8,ÒûÊ³
801,20120801,¼ÒÀÖ¸£²É¹ºÊ³Æ·,-56.1,ÒûÊ³
802,20120801,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
803,20120802,Îç²Í,-8,ÒûÊ³
804,20120802,Íí²Í,-8,ÒûÊ³
805,20120803,Îç²Í,-8.5,ÒûÊ³
806,20120803,Íí²Í,-8,ÒûÊ³
807,20120804,ÂòË®,-5.5,ÒûÊ³
808,20120804,Îç²Í,-7,ÒûÊ³
809,20120804,Íí²Í,-3.5,ÒûÊ³
810,20120806,Îç²Í,-8,ÒûÊ³
811,20120806,Íí²Í,-8,ÒûÊ³
812,20120807,Îç²Í,-8,ÒûÊ³
813,20120807,Íí²Í,-8,ÒûÊ³
814,20120808,Îç²Í,-8,ÒûÊ³
815,20120808,Íí²Í,-8,ÒûÊ³
816,20120808,Âò±³°ü,-69,ÈÕ³£ÓÃÆ·
817,20120808,7ÔÂ·Ýµç·Ñ,-21.7,Ë®µç
818,20120809,Îç²Í,-8,ÒûÊ³
819,20120809,Íí²Í,-8,ÒûÊ³
820,20120810,Îç²Í,-8.5,ÒûÊ³
821,20120810,Íí²Í,-8,ÒûÊ³
822,20120810,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
823,20120810,¼ÒÀÖ¸£²É¹ºÁãÊ³Ë®¹û,-36,ÒûÊ³
824,20120810,·¿×â,-400,·¿×â
825,20120810,½»ÊÖ»ú»°·Ñ,-50,Í¨Ñ¶
826,20120810,¹¤×Ê,2828.24,¹¤×Ê
827,20120811,Îç²Í,-8.5,ÒûÊ³
828,20120811,Íí²Í,-8,ÒûÊ³
829,20120812,Îç²Í,-7,ÒûÊ³
830,20120812,ÂòË®ºÍ¸ÉÁ¸,-7,ÂÃÐÐ
831,20120812,Íí²Í,-8,ÒûÊ³
832,20120813,Îç²Í,-8,ÒûÊ³
833,20120813,Íí²Í,-8,ÒûÊ³
834,20120814,Îç²Í,-8,ÒûÊ³
835,20120814,ÏàÇ×¸¶ÕÊ,-0.5,»éÁµ³É±¾
836,20120814,¼ÒÀÖ¸£²É¹ºÊ³Îï,-43.7,ÒûÊ³
837,20120814,ÂòÏ´·¢Ë®,-28.9,ÈÕ³£ÓÃÆ·
838,20120815,Îç²Í,-8,ÒûÊ³
839,20120815,Íí²Í,-8,ÒûÊ³
840,20120816,Îç²Í,-8,ÒûÊ³
841,20120816,Íí²Í,-8,ÒûÊ³
842,20120817,Îç²Í,-8.5,ÒûÊ³
843,20120817,Íí²Í,-8,ÒûÊ³
844,20120818,Í£³µ·Ñ,-1.5,½»Í¨
845,20120818,Îç²Í,-6,ÒûÊ³
846,20120818,Íí²Í,-10,ÒûÊ³
847,20120819,Îç²Í,-8,ÒûÊ³
848,20120819,Íí²Í,-8,ÒûÊ³
849,20120819,°ÛÌÚÊýÂëÍ£³µ·Ñ,-0.5,½»Í¨
850,20120820,Îç²Í,-8,ÒûÊ³
851,20120820,Íí²Í,-8,ÒûÊ³
852,20120821,Îç²Í,-8,ÒûÊ³
853,20120821,Íí²Í,-8,ÒûÊ³
854,20120822,Îç²Í,-8,ÒûÊ³
855,20120822,Íí²Í,-8,ÒûÊ³
856,20120823,Îç²Í,-11,ÒûÊ³
857,20120823,Íí²Í,-8,ÒûÊ³
858,20120823,Ê¡Í¼ºÍ¾ÆµêµÄÍ£³µ·Ñ,-1,½»Í¨
859,20120824,Îç²Í,-9,ÒûÊ³
860,20120824,Íí²Í,-8,ÒûÊ³
861,20120824,Íø¹ºÒÆ¶¯Ó²ÅÌºÍ¶ú»ú,-658,´ó¶îÏû·Ñ
862,20120825,ÇëÈË³ÔÁãÊ³,-10.5,ÈË¼Ê¿ªÖ§
863,20120825,¼ÒÀÖ¸£Í£³µ·Ñ,-0.5,½»Í¨
864,20120825,¼ÒÀÖ¸£¹ºÂòÊ³Îï,-62.4,ÒûÊ³
865,20120826,Îç²Í,-8.5,ÒûÊ³
866,20120826,Íí²Í,-8,ÒûÊ³
867,20120827,Îç²Í,-8,ÒûÊ³
868,20120827,Íí²Í,-8,ÒûÊ³
869,20120828,Îç²Í,-8,ÒûÊ³
870,20120828,Íí²Í,-8,ÒûÊ³
871,20120829,Îç²Í,-8,ÒûÊ³
872,20120829,Íí²Í,-8,ÒûÊ³
873,20120830,Îç²Í,-8,ÒûÊ³
874,20120830,Íí²Í,-8,ÒûÊ³
875,20120831,Îç²Í,-8.5,ÒûÊ³
877,20120901,Íí²Í,-8,ÒûÊ³
878,20120902,ÂòÓêÒÂ,-18,ÈÕ³£ÓÃÆ·
879,20120903,Îç²Í,-8,ÒûÊ³
880,20120903,Íí²Í,-8,ÒûÊ³
881,20120904,Îç²Í,-8.5,ÒûÊ³
882,20120904,Íí²Í,-8,ÒûÊ³
883,20120905,Îç²Í,-8,ÒûÊ³
884,20120905,Íí²Í,-8,ÒûÊ³
885,20120906,Ôç²Í,-8,ÒûÊ³
886,20120906,¼ÒÀÖ¸£ÂòÁãÊ³,-48.2,ÒûÊ³
887,20120906,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
888,20120906,Íí²Í,-8,ÒûÊ³
890,20120907,Íí²Í,-8,ÒûÊ³
891,20120907,Îç²Í,-8.5,ÒûÊ³
892,20120908,Îç²Í,-8.5,ÒûÊ³
893,20120908,Íí²Í,-8,ÒûÊ³
894,20120909,Îç²Í,-10,ÒûÊ³
895,20120909,Íí²Í,-8,ÒûÊ³
896,20120909,ÂòË®,-2.5,ÒûÊ³
897,20120910,Îç²Í,-8.5,ÒûÊ³
898,20120910,Íí²Í,-8,ÒûÊ³
899,20120910,ÇëÍ¬ÊÂ³Ô·¹,-30,ÈË¼Ê¿ªÖ§
900,20120910,Âò´´¿ÉÌù,-3,Ò½ÁÆ
901,20120910,¹¤×Ê,3476.66,¹¤×Ê
902,20120910,9ÔÂ·Ý·¿×â,-400,·¿×â
903,20120911,Îç²Í,-8,ÒûÊ³
904,20120911,Íí²Í,-8,ÒûÊ³
905,20120810,ÄÉË°,-8.08,ÄÉË°
906,20120912,Îç²Í,-8,ÒûÊ³
907,20120912,Íí²Í,-8,ÒûÊ³
